Reading,Name,PlasticType,Color,MeasurementType,DateTime,nm940,nm1050,nm1200,nm1300,nm1450,nm1550,nm1650,nm1720,nm940_snv,nm1050_snv,nm1200_snv,nm1300_snv,nm1450_snv,nm1550_snv,nm1650_snv,nm1720_snv,nm940_norm,nm1050_norm,nm1200_norm,nm1300_norm,nm1450_norm,nm1550_norm,nm1650_norm,nm1720_norm
265,056_PP_ps_1,PP,green,regular,2023-04-18 14:57:33,0.637373,0.2215521,0.343517,0.4435009,0.2297005,0.218377,0.132817,0.0642578,2.043056058,-0.377397171,0.3325487121,0.9145453209,-0.3299661229,-0.3958791209,-0.8939156032,-1.292992073,1.364443654,1.733270615,-0.8805019259,0.5222766896,-1.018985945,-0.4854630212,-0.4604512164,-0.7745888493
266,056_PP_ps_2,PP,green,regular,2023-04-18 14:58:07,0.5571652,0.1902855,0.2994213,0.3732388,0.1979983,0.1792954,0.1047605,0.052675,2.068086916,-0.3574705221,0.3640606813,0.8520914614,-0.3064787681,-0.4301295403,-0.9229032781,-1.26725695,1.48386977,1.699060068,-0.6371587469,0.4569468223,-0.8208588386,-0.580365252,-0.7587383758,-0.8427554467
267,056_PP_ps_3,PP,green,regular,2023-04-18 14:58:22,0.6538396,0.2232409,0.3401485,0.4375139,0.2356966,0.219909,0.1303898,0.0636712,2.087483618,-0.3698597572,0.2973092713,0.8529547498,-0.2987774899,-0.3888742651,-0.8997429999,-1.280493127,1.481881068,1.705527771,-0.91159374,0.3973829841,-0.8630965361,-0.4432443262,-0.5594595758,-0.8073976455
268,057_PP_ps_1,PP,silver,regular,2023-04-18 14:59:19,0.6412015,0.1957253,0.4062736,0.4958514,0.302336,0.2679962,0.1599121,0.0809558,1.850894954,-0.7064204071,0.5022601056,1.016493378,-0.09440750775,-0.2915396958,-0.9120108438,-1.365269983,1.562001169,-0.01015387754,-1.833072208,1.3312502,-0.449706367,0.04153639378,-0.2268048007,-0.4150505088
269,057_PP_ps_2,PP,silver,regular,2023-04-18 14:59:38,0.7061232,0.220878,0.4317481,0.4977957,0.2985353,0.2693996,0.1601343,0.0814183,1.968238901,-0.5931918614,0.5199137623,0.8685547265,-0.1832675651,-0.3370641988,-0.9138354902,-1.329348274,1.94039237,1.111314616,-0.9980906901,0.4876200472,-0.9114791934,-0.3663597292,-0.5942911823,-0.6691062384
270,057_PP_ps_3,PP,silver,regular,2023-04-18 14:59:55,0.6318861,0.1879592,0.3878263,0.4824933,0.3029302,0.2686304,0.1591796,0.0804848,1.87673076,-0.7332285218,0.4418410509,0.9984124488,-0.05728473794,-0.2589419958,-0.9024311183,-1.365097885,1.46013985,-0.4039273228,-2.115987688,1.023330569,-0.1070311455,0.3565969873,-0.009355742501,-0.203765508
271,058_PP_ps_1,PP,silver,regular,2023-04-18 15:00:34,0.5083701,0.145822,0.3203431,0.3331657,0.1991189,0.1667261,0.0989877,0.0531645,2.001462102,-0.5886003027,0.658187475,0.7497927935,-0.2078444886,-0.4392603296,-0.9231869677,-1.250550282,2.136560648,0.6462140526,0.1933800534,0.3411277236,-0.6670968915,-0.9092844739,-1.066112467,-0.6747886457
272,058_PP_ps_2,PP,silver,regular,2023-04-18 15:00:47,0.4735253,0.1410991,0.3136699,0.3243247,0.20202,0.1733422,0.1012868,0.0552182,1.936491779,-0.6336949707,0.700553604,0.7829322666,-0.1626788776,-0.3844041856,-0.9415077903,-1.297691825,2.178637932,0.6117119601,0.1113494712,0.2494064094,-0.7160541252,-0.7830359135,-1.222420678,-0.4295950562
273,058_PP_ps_3,PP,silver,regular,2023-04-18 15:01:00,0.5193737,0.1515852,0.3223931,0.3338275,0.200409,0.164544,0.097678,0.0512815,2.021278893,-0.5489407472,0.6447176168,0.7246247359,-0.2077449522,-0.4583806501,-0.9256609115,-1.249893984,2.038423827,0.8635397584,0.1919742291,0.2857028572,-0.5602163942,-0.9083469426,-1.043862776,-0.8672145583
274,059_PP_ps_1,PP,transparent,regular,2023-04-18 15:01:34,0.8043609,0.2597735,0.5747817,0.6532235,0.4107102,0.3611516,0.2151694,0.1075687,1.715183121,-0.7363178124,0.6817151727,1.034826805,-0.0568649624,-0.2799567089,-0.9371065064,-1.421479109,0.6837786255,-0.2070051478,-1.564900327,1.990118249,-0.2445105022,0.4041199974,-0.1477107763,-0.9138901193
275,059_PP_ps_2,PP,transparent,regular,2023-04-18 15:01:46,0.8153714,0.2644463,0.5757905,0.630728,0.4036875,0.3465385,0.2089286,0.1046483,1.776242634,-0.6911470542,0.7032484245,0.9492931608,-0.06753723676,-0.3234864634,-0.9397902917,-1.406823173,1.590008534,0.8567294717,-0.9841274525,1.207400338,-0.3163643547,-0.4714419412,-0.6110461822,-1.271158413
276,059_PP_ps_3,PP,transparent,regular,2023-04-18 15:01:58,0.834432,0.2738972,0.5891649,0.6107272,0.4130467,0.3582552,0.2146427,0.107144,1.826218312,-0.6749746954,0.7317985625,0.8280128814,-0.05406809616,-0.2985562469,-0.9393774427,-1.419053275,1.793476452,1.44218866,-0.9135097354,-0.4928357742,-0.2140426971,-0.03155264208,-0.3885968127,-1.19512745
277,060_PP_ps_1,PP,transparent,regular,2023-04-18 15:02:33,0.76157,0.2555043,0.517653,0.5935111,0.3680316,0.3271059,0.1923823,0.096782,1.798128098,-0.6447307167,0.6207023337,0.9868813263,-0.1015437221,-0.2990985198,-0.9494305493,-1.41090825,1.142426965,1.411991208,-1.357756564,1.053250758,-0.6402914896,-0.01063310245,-0.6265282692,-0.9724595051
278,060_PP_ps_2,PP,transparent,regular,2023-04-18 15:02:46,0.7879106,0.2596403,0.5224514,0.6014967,0.3732956,0.3337762,0.196906,0.0980146,1.836045426,-0.6431681042,0.5902247914,0.961190521,-0.1097749577,-0.2952425699,-0.9375850444,-1.401690062,1.392450824,1.264440318,-1.419257907,0.8774036752,-0.6662693448,0.03245790181,-0.4796928479,-1.001532619
279,060_PP_ps_3,PP,transparent,regular,2023-04-18 15:02:56,0.7761704,0.2585802,0.5219516,0.600236,0.3693214,0.3327059,0.1952837,0.0973964,1.814100989,-0.6425310916,0.6075053858,0.9790656828,-0.1169214789,-0.2907091819,-0.9429545009,-1.407555804,1.233724557,1.338141183,-1.344761247,0.984870017,-0.7632535908,0.09729011994,-0.5261719177,-1.019839121
280,061_PP_ps_1,PP,blue,regular,2023-04-18 15:03:37,0.662166,0.2169041,0.4223668,0.4926197,0.2976057,0.2664283,0.159788,0.0791159,1.891070525,-0.6035003271,0.5476003232,0.9411907846,-0.1513712339,-0.3260419913,-0.9234921303,-1.37545595,1.554421977,1.35590286,-1.195423346,0.7382968464,-0.8277552426,-0.2904148946,-0.4324493791,-0.9025788198
281,061_PP_ps_2,PP,blue,regular,2023-04-18 15:03:50,0.6651189,0.2157961,0.4112401,0.4605304,0.2721823,0.2457602,0.1513158,0.0792909,1.986698609,-0.5459502776,0.5556876296,0.8335168949,-0.2281243256,-0.3770548988,-0.9093993615,-1.31537427,1.739565652,1.456738822,-0.7914436224,0.2169633296,-1.174027712,-0.6920012814,-0.5112153095,-0.2445798786
282,061_PP_ps_3,PP,blue,regular,2023-04-18 15:03:58,0.6563684,0.2162235,0.4238947,0.4863242,0.2852135,0.2577338,0.1564038,0.079848,1.894202266,-0.5862526468,0.584087049,0.935911096,-0.1974566288,-0.3523196225,-0.9233690572,-1.354802456,1.540921732,1.4407124,-0.9051824519,0.7054223714,-1.167972808,-0.5475956684,-0.5188923398,-0.5474132346
283,062_PP_ps_1,PP,purple,regular,2023-04-18 15:04:47,0.6202263,0.2056804,0.3611614,0.4489223,0.2658607,0.2418086,0.1433328,0.0700174,1.967394611,-0.5374432672,0.4020297759,0.9323132176,-0.1738118938,-0.319143475,-0.9141702596,-1.357168709,1.472517643,1.475722693,-1.372518834,0.5781763306,-0.7136768336,-0.1835516389,-0.401174229,-0.85549513
284,062_PP_ps_2,PP,purple,regular,2023-04-18 15:05:07,0.6028876,0.2088343,0.3960224,0.4703988,0.263065,0.2359338,0.1352488,0.0657694,1.819425827,-0.5264821985,0.5879002115,1.030683443,-0.2036318776,-0.3651513975,-0.9645569845,-1.378187024,1.080737264,1.561199318,-0.428597628,1.050895994,-0.7255163676,-0.371776421,-0.86647514,-1.300467019
285,062_PP_ps_3,PP,purple,regular,2023-04-18 15:05:27,0.6006553,0.2125464,0.3834428,0.4935163,0.2879091,0.2588359,0.1422113,0.0671347,1.765562003,-0.5582465848,0.4649984939,1.124065433,-0.1070111469,-0.2810874225,-0.9793791829,-1.428901592,0.6974636486,1.418026501,-1.067952829,1.233695332,-0.2288349651,0.183420579,-0.7610004114,-1.474817855
286,063_PP_ps_1,PP,purple,regular,2023-04-18 15:05:53,0.3786302,0.1329911,0.2827163,0.2778754,0.1494543,0.1004946,0.070176,0.0401205,1.779096232,-0.4106579744,0.9240700333,0.8809157426,-0.2638964798,-0.7003486123,-0.9706243213,-1.238554621,0.9733752042,1.342079449,0.8287933778,0.58875544,-0.5633384809,-1.592053444,-1.035198272,-0.5424132733
287,063_PP_ps_2,PP,purple,regular,2023-04-18 15:06:02,0.1367557,0.0471747,0.0652444,0.0944191,0.05013,0.0430931,0.0204389,0.0121148,2.059911847,-0.3032881237,0.1734012917,0.9430472009,-0.2253255549,-0.4109631552,-1.008594403,-1.228189103,1.357804353,1.591563419,-0.812710227,0.678956058,-0.3825589868,-0.3966248261,-1.267842822,-0.7685869683
288,063_PP_ps_3,PP,purple,regular,2023-04-18 15:06:11,0.4549757,0.1432942,0.2882959,0.2640109,0.1318641,0.1275464,0.0788166,0.0391772,2.071493404,-0.3743391577,0.763520739,0.5729510589,-0.46403364,-0.4979155715,-0.8803089172,-1.191367916,1.642959135,1.324111323,0.5519169421,-0.003916695033,-1.210751206,-0.783766103,-0.703102705,-0.8174506908
289,128_PET_ps_1,PET,transparent,regular,2023-04-18 15:08:19,0.680047,0.2263823,0.4950822,0.5178777,0.3040918,0.255269,0.1454941,0.0697427,1.762570921,-0.5666436219,0.8129208777,0.9299579981,-0.1676659242,-0.4183329384,-0.9819414659,-1.370865847,1.108721376,1.150189576,0.6260432387,0.8387641496,-0.3863611592,-0.6179852172,-1.111016723,-1.608355241
290,128_PET_ps_2,PET,transparent,regular,2023-04-18 15:08:33,0.709086,0.2324695,0.5145993,0.5364598,0.3137757,0.25803,0.1452684,0.0720061,1.769813887,-0.5643943026,0.8173238913,0.9243847214,-0.1662007909,-0.4392128864,-0.9914578258,-1.350256694,1.166128569,1.059813696,0.68138565,0.8501903237,-0.3314792355,-0.7078884369,-1.248004748,-1.470145818
291,128_PET_ps_3,PET,transparent,regular,2023-04-18 15:08:51,0.6813278,0.2247806,0.4949442,0.5146756,0.3056401,0.2618458,0.1412872,0.0687099,1.766458104,-0.5733351086,0.811246721,0.9123696625,-0.1589321526,-0.3833768669,-1.001236738,-1.373193622,1.121127844,1.073040863,0.6302519489,0.7806579149,-0.309687107,-0.3675540523,-1.279672505,-1.648164906
292,104_PET_ps_1,PET,transparent,regular,2023-04-18 15:09:34,0.5518092,0.1466237,0.2902791,0.2938211,0.185806,0.2507426,0.1082482,0.0789698,2.233133581,-0.6528970776,0.3703228763,0.3955516187,-0.3738117721,0.08871469655,-0.9262357571,-1.134778166,1.186441081,-0.1146358638,-0.8576983593,-0.9071922968,-1.161871167,1.211526859,-0.6772418279,1.320671575
293,104_PET_ps_2,PET,transparent,regular,2023-04-18 15:09:49,0.5639234,0.1380432,0.2590816,0.2603926,0.1627511,0.1915729,0.1130958,0.0735475,2.391803731,-0.5725603163,0.2699345481,0.2790598403,-0.4005795329,-0.1999637078,-0.7462081535,-1.021486409,1.748945093,0.01273823454,-0.8991252588,-0.9707215476,-1.237300902,0.0930993466,-0.03203938547,1.284404419
294,104_PET_ps_3,PET,transparent,regular,2023-04-18 15:10:00,0.311002,0.1063882,0.2349547,0.2588441,0.1481326,0.1323173,0.0656487,0.031464,1.633378597,-0.5960667303,0.8047771166,1.065072909,-0.1412251823,-0.3135466322,-1.039959019,-1.41243106,0.626259775,0.902449438,0.5237585536,1.179482832,-0.1750058828,0.1044603244,-1.369632625,-1.791772415
295,124_PET_ps_1,PET,transparent,regular,2023-04-18 15:10:33,0.809148,0.246052,0.5740073,0.5996546,0.3851511,0.3202871,0.1780585,0.0936572,1.80197866,-0.682587578,0.764459934,0.8776243245,-0.06883623272,-0.3550377054,-0.9825974422,-1.35500396,1.655958849,0.281724318,0.4593307769,0.7791194495,0.1135901401,-0.4283803886,-1.618241619,-1.243101527
296,124_PET_ps_2,PET,transparent,regular,2023-04-18 15:10:46,0.8867998,0.256655,0.6655487,0.5954069,0.4868218,0.4038397,0.2260897,0.0996615,1.787397444,-0.8066311462,0.8766041166,0.5878612204,0.1408641908,-0.2007365648,-0.9324550236,-1.452904237,0.7853465056,-0.7993701266,0.5569215839,-0.9845916778,1.360997117,0.8603533083,-0.08716221221,-1.692494498
297,124_PET_ps_3,PET,transparent,regular,2023-04-18 15:10:57,0.7287564,0.2569644,0.5821744,0.6074163,0.3784135,0.317273,0.1820517,0.0919347,1.595348908,-0.6471959763,0.8986081533,1.018589191,-0.06991815484,-0.3605341795,-1.003274698,-1.431623244,0.132194137,1.181947654,0.8743164819,1.210250626,-0.04061214956,-0.4991689071,-1.332419034,-1.526508807
298,132_PET_ps_1,PET,transparent,regular,2023-04-18 15:11:37,0.8323968,0.2870866,0.616048,0.6638455,0.4474576,0.3731068,0.2240391,0.1117362,1.69869701,-0.6891345404,0.7513380746,0.9606361558,0.01310600742,-0.3124649906,-0.9652100835,-1.456967633,0.08668368508,1.579945492,-1.096831066,0.8014110831,0.9908496729,-0.2765028005,-0.5856395748,-1.499916492
299,132_PET_ps_2,PET,transparent,regular,2023-04-18 15:11:45,0.837889,0.28439,0.6646077,0.6707493,0.4496822,0.3858541,0.2210954,0.1069103,1.630059133,-0.7119406634,0.8968603931,0.9228471175,-0.01254590613,-0.2826193791,-0.9797567576,-1.462903938,0.009548087059,0.602574606,0.9458120397,0.5867984344,0.576996149,0.4416320102,-0.923452347,-2.239908979
300,132_PET_ps_3,PET,transparent,regular,2023-04-18 15:11:56,0.8888314,0.2866266,0.6699736,0.668888,0.4465341,0.3809862,0.2218838,0.1112805,1.741666719,-0.7005866515,0.8540846212,0.8496819491,-0.0520786508,-0.3179094441,-0.9631523459,-1.411706197,1.36793187,0.5639218204,0.95462837,0.24421949,0.1134398141,-0.1945225419,-1.261179936,-1.788438887
301,109_PET_ps_1,PET,blue,regular,2023-04-18 15:12:58,0.4321495,0.1659379,0.3446585,0.3650284,0.2075429,0.1850215,0.0896014,0.034613,1.561023733,-0.4752458056,0.8917994833,1.04761015,-0.1570065022,-0.3292741298,-1.059148572,-1.479758357,0.374006887,1.266349868,0.6177701827,0.822835878,-0.1042388856,0.06840507278,-1.000152951,-2.044976052
302,109_PET_ps_2,PET,blue,regular,2023-04-18 15:13:10,0.4850325,0.161321,0.3388228,0.3524813,0.1876673,0.1608706,0.076358,0.0370632,1.817588992,-0.4446900213,0.7957929301,0.8912462517,-0.2605671787,-0.4478376712,-1.03845951,-1.313073793,1.141043639,1.159794554,0.6378988772,0.7257864521,-0.3910079186,-0.4180488026,-1.34194956,-1.513517241
303,109_PET_ps_3,PET,blue,regular,2023-04-18 15:13:18,0.5203822,0.1590307,0.3229972,0.3566842,0.2008855,0.1709893,0.0815193,0.0368597,1.940395083,-0.4839876629,0.6160978592,0.8421109838,-0.2031750609,-0.4037549158,-1.004027848,-1.303658439,1.458319916,0.9656988491,0.2734462246,0.6774886273,-0.2067341915,-0.2682798358,-1.240891859,-1.659047731
304,115_PET_ps_1,PET,transparent,regular,2023-04-18 15:14:01,0.6598591,0.2142862,0.5469533,0.4816782,0.3086585,0.2832553,0.1410219,0.0851946,1.680150507,-0.6611773188,1.086870505,0.743872966,-0.1652842966,-0.2987691181,-1.046155275,-1.339507969,0.7016409242,0.4536088085,1.722064092,-0.110531056,-0.6140763035,0.07528994069,-1.968244929,-0.259751477
305,115_PET_ps_2,PET,transparent,regular,2023-04-18 15:14:18,0.3362072,0.1109904,0.2482181,0.2761248,0.1583576,0.1237592,0.069508,0.0315404,1.668403489,-0.5833779865,0.7886634986,1.067682604,-0.1097872797,-0.4557119007,-0.9981307929,-1.377741632,0.8458435,0.8122402082,0.5744300558,1.239080247,0.03529271574,-0.6327737044,-1.099703655,-1.774409367
306,115_PET_ps_3,PET,transparent,regular,2023-04-18 15:14:31,0.6959907,0.2182254,0.4638238,0.5246078,0.3477967,0.3065929,0.1839073,0.0904758,1.83753914,-0.7289823881,0.5903549116,0.9168822767,-0.03293449421,-0.2542784046,-0.9133368032,-1.415244238,1.417746276,-0.1097037899,-2.194415473,0.386290988,0.07447927973,0.6617125804,0.402519725,-0.6386295857
307,114_PET_ps_1,PET,transparent,regular,2023-04-18 15:14:58,0.6083324,0.2006725,0.4567892,0.4798954,0.2876173,0.2379981,0.1345809,0.0658989,1.702306205,-0.6158511006,0.8405560641,0.9719494298,-0.1214396481,-0.4035991418,-0.9916808679,-1.38224094,0.9544312371,0.8973736921,0.751385127,1.048398203,-0.1741913792,-0.5927420369,-1.245146633,-1.639508211
308,114_PET_ps_2,PET,transparent,regular,2023-04-18 15:15:12,0.6299755,0.2200376,0.5018568,0.5041105,0.305643,0.2407955,0.1411858,0.0692995,1.639196367,-0.5758723106,0.9469165864,0.9590942852,-0.1133099563,-0.4637085558,-1.001942094,-1.390374321,0.6298749412,1.157959338,1.044404018,0.8541259035,-0.1142855005,-0.9052052327,-1.16986384,-1.497009627
309,114_PET_ps_3,PET,transparent,regular,2023-04-18 15:15:22,0.6579369,0.2027936,0.4583641,0.4805803,0.2875248,0.2321798,0.1312701,0.0728707,1.836761533,-0.6041066819,0.7664812406,0.8856235337,-0.1497054135,-0.4465127076,-0.9876769503,-1.300864553,1.555132007,0.7567821759,0.5474307656,0.8005725497,-0.3437548551,-0.9481177621,-1.535686599,-0.832358282
310,118_PET_ps_1,PET,transparent,regular,2023-04-18 15:15:56,0.3775394,0.12459,0.2435266,0.303568,0.1673253,0.1400061,0.0721783,0.0310844,1.772292757,-0.5259512551,0.5546811905,1.100204477,-0.1376674824,-0.385883876,-1.002152723,-1.375523088,1.020258583,0.9885253473,-0.05622561886,1.210862054,-0.05029641613,-0.2250179426,-1.064052433,-1.824053574
311,118_PET_ps_2,PET,transparent,regular,2023-04-18 15:16:15,0.3558697,0.1288849,0.271101,0.3591535,0.2739364,0.2413537,0.1027793,0.0665899,1.239894392,-0.9099391449,0.4370274419,1.270996137,0.463882271,0.1552828353,-1.15719224,-1.499951693,-1.120520771,-0.6421935446,-1.138844718,0.3799622318,1.296369152,1.458523168,-0.8431482253,0.6098527069
312,118_PET_ps_3,PET,transparent,regular,2023-04-18 15:16:30,0.3859658,0.1342644,0.3117392,0.3852144,0.2688834,0.2800247,0.1284184,0.0629994,1.234580525,-0.9649668469,0.5859352532,1.228014252,0.2114305335,0.3087912043,-1.016053388,-1.587731533,-1.15371128,-0.8845467854,-0.8451234782,0.3519860969,0.6360239639,2.139395581,0.01415979793,-0.2581838962
313,122_PET_ps_1,PET,blue,regular,2023-04-18 15:17:42,0.614062,0.2063167,0.5407529,0.7037532,0.2828722,0.2169645,0.1305728,0.0756863,1.201057448,-0.6283967018,0.8721373175,1.603480083,-0.284910763,-0.5806226088,-0.9682411884,-1.214503586,0.03322287404,0.09595871155,0.7424144699,2.203435497,-0.5371070968,-0.9915323067,-1.014127853,-0.5322642958
314,122_PET_ps_2,PET,blue,regular,2023-04-18 15:17:56,0.568339,0.2185422,0.5002814,0.4972849,0.2821857,0.2209328,0.1269731,0.0660858,1.466569754,-0.5197991923,1.080095369,1.063079334,-0.1583908773,-0.5062238434,-1.039786844,-1.385543701,0.1119473089,1.291636481,1.229286436,0.9849835527,-0.28522536,-0.9303889138,-1.253325606,-1.148913899
315,122_PET_ps_3,PET,blue,regular,2023-04-18 15:18:06,0.5329146,0.2005597,0.4535061,0.4763505,0.2928728,0.2471644,0.1545829,0.0749621,1.471939727,-0.6661957271,0.9610818183,1.108046468,-0.07231878411,-0.3663741767,-0.9619778147,-1.474201511,-1.213517782,1.291588108,0.8831321711,1.426141926,-0.336993302,-0.7578613749,-0.1352711446,-1.157218603
316,102_PET_ps_1,PET,transparent,regular,2023-04-18 15:19:01,0.266822,0.0877595,0.1905835,0.2145587,0.1306722,0.1147387,0.0510919,0.0248435,1.689005987,-0.6076122349,0.7111869111,1.018687818,-0.05722290837,-0.2615826512,-1.077903213,-1.414559709,0.7674380848,0.7066648598,0.2632970935,0.9802929851,0.2554694202,0.3835489779,-1.545627343,-1.811084079
317,102_PET_ps_2,PET,transparent,regular,2023-04-18 15:19:15,0.3733385,0.1279469,0.2665033,0.3269609,0.2297265,0.2147837,0.1021375,0.0636101,1.566474892,-0.8328360243,0.5218960981,1.113018939,0.1623117532,0.01620885823,-1.085186859,-1.461887657,-0.8305223859,-0.5291332206,-1.422963463,0.2360787495,0.7125413562,1.591322603,-0.8482554686,1.090931829
318,102_PET_ps_3,PET,transparent,regular,2023-04-18 15:19:33,0.3507214,0.1222009,0.2598653,0.5004936,0.2806865,0.2605689,0.1054117,0.0546621,0.7981805029,-0.876831574,0.1322224608,1.895982423,0.2848379218,0.1373797158,-0.999893237,-1.371878214,-0.8903123857,-0.7266860222,-0.9892629462,1.755085652,0.7958291169,1.168750182,-0.5806778589,-0.5327257378
319,108_PET_ps_1,PET,transparent,regular,2023-04-18 15:20:37,0.4026021,0.1418528,0.3093508,0.334107,0.1985885,0.1651068,0.0778104,0.0368205,1.609601513,-0.5502257573,0.8371863971,1.042245877,-0.08027507269,-0.3576092351,-1.080698982,-1.42022474,0.5693864551,0.9971120567,0.6039179474,0.9826746442,0.1604436402,-0.07150844693,-1.440766937,-1.80125936
320,108_PET_ps_2,PET,transparent,regular,2023-04-18 15:21:03,0.6277124,0.2031419,0.4487886,0.4825362,0.3109651,0.2732517,0.1531409,0.0745399,1.760261395,-0.682452089,0.7308455996,0.9250082123,-0.06210473918,-0.2790840882,-0.9701266139,-1.422347676,1.209216646,0.7114775717,-0.1427968181,0.8439573464,0.04214418622,0.4094004796,-1.085776777,-1.987622635
321,108_PET_ps_3,PET,transparent,regular,2023-04-18 15:21:13,0.6682328,0.220705,0.4880563,0.5043928,0.3239304,0.2790001,0.1481582,0.074981,1.756871933,-0.6271405067,0.7970588947,0.8840845929,-0.07725145475,-0.3165983604,-1.013602473,-1.403422625,1.081974797,1.030020406,0.4671501861,0.596171399,0.03254710523,0.01280096919,-1.550438322,-1.670226541
322,111_PET_ps_1,PET,transparent,regular,2023-04-18 15:21:49,0.7266856,0.2510317,0.5567599,0.5502706,0.3065809,0.2570942,0.1551524,0.0694512,1.730117113,-0.5088180959,0.9302653035,0.8997197277,-0.2473442391,-0.4802814967,-0.9601284721,-1.36352984,0.9298353429,1.26122655,0.9469643993,0.6756629649,-0.6178529606,-0.7948338513,-0.8160910844,-1.58491136
323,111_PET_ps_2,PET,transparent,regular,2023-04-18 15:22:02,0.8139557,0.2611395,0.5781714,0.6024375,0.3507513,0.2936003,0.1623507,0.0848012,1.808538696,-0.5687724377,0.7945802746,0.8989333484,-0.1834090387,-0.4291791674,-0.9936002813,-1.327091394,1.337740738,1.014377731,0.6279847822,0.7965083378,-0.4529332949,-0.6967472695,-1.389978528,-1.236952498
324,111_PET_ps_3,PET,transparent,regular,2023-04-18 15:22:11,0.7457752,0.2480377,0.5675844,0.5894285,0.328773,0.2621477,0.147804,0.075748,1.693391449,-0.5535706109,0.8889755331,0.9875874801,-0.1891030833,-0.4898731104,-1.006060771,-1.331346887,0.9427723663,0.9687268625,0.9061893455,1.025272347,-0.3577412976,-0.8748774065,-1.310341022,-1.300001196
325,106_PET_ps_1,PET,red,regular,2023-04-18 15:22:58,0.3903975,0.1248214,0.3773487,0.4733121,0.2895187,0.2662321,0.1298894,0.0687125,0.9193169138,-1.028131592,0.823631097,1.527323108,0.1795806637,0.00882187036,-0.9909683495,-1.439573712,-1.345221506,-1.52205078,-0.03244292235,1.384135018,0.7072358355,1.170487245,-0.2836910771,-0.07845181417
326,106_PET_ps_2,PET,red,regular,2023-04-18 15:23:15,0.3979147,0.133062,0.3213494,0.3678672,0.2291682,0.1847686,0.0936291,0.0516605,1.451508926,-0.7391692318,0.8182137764,1.20297681,0.05575471352,-0.3114880367,-1.065330878,-1.41246608,-0.2072995251,-0.1142221047,0.3994535615,1.747854473,0.8427612447,0.07039631332,-1.73231674,-1.006627223
327,106_PET_ps_3,PET,red,regular,2023-04-18 15:26:07,0.3453677,0.1233532,0.3033291,0.4101675,0.2452253,0.2176006,0.1088165,0.0499374,1.023147063,-0.8714874242,0.6643967051,1.576137682,0.1685486261,-0.06719592805,-0.9955411826,-1.498005542,-1.181691103,-0.7438793004,-0.338961737,1.750957285,0.81783683,1.03735731,-0.33572396,-1.005895325
328,123_PET_ps_1,PET,transparent,regular,2023-04-18 15:27:07,0.9031957,0.283095,0.6704787,0.6848536,0.4529271,0.3857628,0.2242138,0.1150641,1.748587547,-0.7255896478,0.8200559486,0.8774112294,-0.04796630562,-0.3159491984,-0.9605233001,-1.396026273,1.683541099,-0.1485076359,0.710415766,0.6468853655,0.1945378589,-0.2117003619,-1.485095596,-1.390076495
329,123_PET_ps_2,PET,transparent,regular,2023-04-18 15:27:41,0.9019142,0.2837424,0.6692123,0.6691083,0.4527459,0.3910891,0.2268294,0.1114494,1.764478931,-0.722114235,0.8284366299,0.8280182904,-0.04229844887,-0.2903126377,-0.9510465106,-1.41516202,1.581056325,0.04003946774,0.6925003715,0.0174984683,0.271970291,0.3114638206,-0.9092779093,-2.005250835
330,123_PET_ps_3,PET,transparent,regular,2023-04-18 15:27:56,0.8250123,0.2760688,0.6359095,0.6648556,0.4418114,0.3765989,0.2222259,0.1115921,1.655440659,-0.7312599559,0.8332581046,0.9591101726,-0.0106430521,-0.2941744426,-0.9653585153,-1.44637297,-0.1513707158,0.3272064906,0.2704460819,1.387091995,0.902109783,0.2804536431,-1.042961975,-1.972975303
331,134_PET_ps_1,PET,transparent,regular,2023-04-18 15:28:40,0.8554726,0.2759272,0.6358437,0.6551611,0.4332436,0.3727708,0.2149211,0.1089054,1.736903999,-0.7096496755,0.8097395486,0.891288045,-0.04553774141,-0.3008239555,-0.9671872181,-1.414733002,1.377310889,0.455508007,0.4328019794,0.657137472,0.1908580787,0.1065277224,-1.461847867,-1.758296281
332,134_PET_ps_2,PET,transparent,regular,2023-04-18 15:28:53,0.8666118,0.2836794,0.6532162,0.6662595,0.4353076,0.3790033,0.2150379,0.1088837,1.721826027,-0.6931872069,0.8377557677,0.8917924658,-0.06501126468,-0.2982726679,-0.9775600277,-1.417343093,1.093025471,0.7472813,0.7084350318,0.6170540923,-0.07702725261,0.1664914364,-1.500708128,-1.754551951
333,134_PET_ps_3,PET,transparent,regular,2023-04-18 15:29:14,0.8651859,0.2816065,0.6410692,0.6545207,0.4329351,0.3715326,0.2157226,0.111033,1.754347218,-0.6920974757,0.8148193468,0.8712098753,-0.0577072787,-0.3151149602,-0.9682917991,-1.407164927,1.525503548,0.8989686819,0.4674485574,0.3876768583,-0.06907699336,-0.2386165768,-1.58102126,-1.390882816
334,150_PET_ps_1,PET,transparent,regular,2023-04-18 15:29:49,0.8796022,0.2972205,0.610806,0.9771128,0.4314496,0.3814106,0.2192253,0.1160733,1.350152821,-0.6634838274,0.4207659959,1.687304414,-0.1993747472,-0.3723890509,-0.9331591849,-1.289816421,-0.07095181336,0.05006119288,-0.6483305599,2.572531771,-0.4819196348,-0.3359873614,-0.6427592006,-0.4426443936
